Series Name,Series Code,Country Name,Country Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Inflation, consumer prices (annual %),FP.CPI.TOTL.ZG,India,IND,6.66565671867896,4.9069734412726,4.94821634062135,3.328173374613,3.93882646691633,3.72950573539127,6.62343677628536,5.13140747176368,6.69903414079849,5.64914318907929,4.95303550973652
Inflation, consumer prices (annual %),FP.CPI.TOTL.ZG,Indonesia,IDN,6.39492882396561,6.36312061196643,3.52580452815451,3.80879857691949,3.19834755924998,3.03058460941658,1.91983527270797,1.56007882983335,4.20946463714783,3.6693865485976,2.18151273615187
Inflation, consumer prices (annual %),FP.CPI.TOTL.ZG,Ireland,IRL,0.190916398713822,-0.330959783371778,0.0201247735962648,0.362173038229412,0.471130713712891,0.937842961189285,-0.326183651280059,2.34034113447046,7.82945736434107,6.29942487419122,2.11344999577319
Inflation, consumer prices (annual %),FP.CPI.TOTL.ZG,Israel,ISR,0.467557251908428,-0.617342577642716,-0.53516819571867,0.249807840122998,0.805060379528465,0.817645940292847,-0.575254620897805,1.47965474722565,4.41162725488366,4.22522603168918,3.0748088980503
Inflation, consumer prices (annual %),FP.CPI.TOTL.ZG,Italy,ITA,0.241047429826794,0.0387903996579146,-0.094016656915686,1.22653316645805,1.13748763600396,0.611246943765281,-0.137707573916501,1.87378325762482,8.20128991161714,5.62219442195906,0.98237302306138
Inflation, consumer prices (annual %),FP.CPI.TOTL.ZG,Jamaica,JAM,8.27407886231418,3.69154228855719,2.35102197485846,4.37839864991563,3.73663882152162,3.90510000865874,5.2267777929352,5.86278242801063,10.3495688391272,6.47413734662062,5.4119444798166
Inflation, consumer prices (annual %),FP.CPI.TOTL.ZG,Japan,JPN,2.75922671353253,0.795279630579784,-0.127258844489712,0.484199796126422,0.989094598021811,0.468776159383928,-0.024995834027682,-0.23335277939831,2.49770278172251,3.26813365933164,2.73853681635243
Inflation, consumer prices (annual %),FP.CPI.TOTL.ZG,Jordan,JOR,2.89947905006051,-0.876851359704029,-0.77843046305416,3.32389447576103,4.46231108475482,0.76151404726555,0.333294350628422,1.34609377243117,4.22915568897118,2.08486986327134,1.55659611283951
Inflation, consumer prices (annual %),FP.CPI.TOTL.ZG,Kazakhstan,KAZ,6.84944977003358,6.67828585615236,14.3610942386248,7.44266321306799,6.16366247577756,5.33356098916663,6.71815454861464,8.04147134028391,15.0278644440851,14.7249900200331,8.83943897452672
Inflation, consumer prices (annual %),FP.CPI.TOTL.ZG,Kenya,KEN,6.87815499275944,6.58215429284783,6.29724953814624,8.00564967709946,4.68980646776328,5.23963795764789,5.40516207933395,6.10793603659178,7.65986268272222,7.67139634029401,4.48978854243448
Inflation, consumer prices (annual %),FP.CPI.TOTL.ZG,Kosovo,XKX,0.428957808324131,-0.536929392740622,0.27316943104545,1.48823430592319,1.05379773654994,2.67599202639889,0.198227922994847,3.35369139207997,11.5805104542013,4.94432438791278,1.61944994559479
Inflation, consumer prices (annual %),FP.CPI.TOTL.ZG,Kuwait,KWT,2.90892672858624,3.27170166092134,3.19839776658376,2.17183298510004,0.543133148199583,1.09184802655853,2.10172954827401,3.42362947609189,3.98064961990316,3.64216403030709,2.89855072463763
Inflation, consumer prices (annual %),FP.CPI.TOTL.ZG,Lao PDR,LAO,4.12924306873774,1.27735427102992,1.59691227583207,0.825478607568033,2.04039266890203,3.32255881256922,5.10407262959923,3.75562036658876,22.9562225132056,31.2301341732645,23.1305695942589
Inflation, consumer prices (annual %),FP.CPI.TOTL.ZG,Latvia,LVA,0.620490636732384,0.174242243625212,0.140633334505294,2.9303631237467,2.53445424186594,2.81140920075619,0.219064904842114,3.27582937431156,17.3102830198815,8.93804623316639,1.26579885828729
Inflation, consumer prices (annual %),FP.CPI.TOTL.ZG,Lebanon,LBN,1.85460421340912,-3.74914524799631,-0.783359624361525,4.32135218303191,6.07698907889611,3.00538949390382,84.864333047204,154.756096023393,171.205491336641,221.341644023365,45.2430422716718
